cid,name,pubchem_url,n_side_effects,smiles,side_effects_list
16132418,NovoLog,https://pubchem.ncbi.nlm.nih.gov/compound/16132418,61,CC[C@H](C)[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(=O)N)C(=O)O)NC(=O)CN.C[C@H]([C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)O)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC6=CN=CN6)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC7=CC=CC=C7)N)O,Nausea; Headache; Dermatitis; Rash; Vomiting; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Dyspepsia; Musculoskeletal discomfort; Somnolence; Skin disorder; Anaphylactic shock; Nervous system disorder; Infection; Hyperhidrosis; Arthralgia; Oedema; Chest pain; Anxiety; Confusional state; Angioedema; Loss of consciousness; Convulsion; Palpitations; Back pain; Erythema; Malnutrition; Tremor; Mediastinal disorder; Immune system disorder; Nervousness; Tension; Oedema peripheral; Eye disorder; Connective tissue disorder; Pharyngitis; Rhinitis; Sinusitis; Urinary tract infection; Infestation; Neuropathy peripheral; Upper respiratory tract infection; Weight increased; Bronchitis; Abdominal discomfort; Nasopharyngitis; Pain in extremity; Hypoglycaemia; Swelling; Nasal congestion; Diabetes mellitus; Injection site reaction
16132438,Humalog,https://pubchem.ncbi.nlm.nih.gov/compound/16132438,38,CC[C@H](C)[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(=O)N)C(=O)O)NC(=O)CN.C[C@H]([C@@H](C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)O)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC5=CC=C(C=C5)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC6=CN=CN6)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC8=CC=CC=C8)N)O,Nausea; Headache; Dermatitis; Rash; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Gastrointestinal pain; Body temperature increased; Pain; Dyspnoea; Musculoskeletal discomfort; Hypotension; Anaphylactic shock; Infection; Hyperhidrosis; Tachycardia; Cough; Oedema; Myalgia; Loss of consciousness; Erythema; Oedema peripheral; Pharyngitis; Rhinitis; Urinary tract infection; Neuropathy peripheral; Weight increased; Bronchitis; Influenza; Hypokalaemia; Hypoglycaemia; Injury; Swelling; Diabetes mellitus; Injection site reaction
16132441,Refludan,https://pubchem.ncbi.nlm.nih.gov/compound/16132441,56,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N5CCC[C@H]5C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC6=CC=C(C=C6)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CS)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC7=CC=C(C=C7)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)N,Nausea; Headache; Dermatitis; Rash; Vomiting; Diarrhoea; Pruritus; Hypersensitivity; Urticaria; Body temperature increased; Pain; Feeling abnormal; Dyspnoea; Dyspepsia; Insomnia; Hypotension; Skin disorder; Anaphylactic shock; Infection; Hyperhidrosis; Shock; Cough; Oedema; Confusional state; Angioedema; Anaemia; Convulsion; Agitation; Angiopathy; Mediastinal disorder; Immune system disorder; Chills; Flushing; Haemorrhage; Haemoglobin; Bradycardia; Epistaxis; Haematuria; Pneumonia; Bronchospasm; Aspartate aminotransferase increased; Gastritis; Blood creatinine increased; Liver function test abnormal; Face oedema; Cardiac arrest; Menopausal symptoms; Hot flush; Gastrointestinal haemorrhage; Cardiac failure; Renal impairment; Thrombophlebitis; Eczema; Injection site reaction; Sepsis; Hepatic function abnormal
16132446,Symlin,https://pubchem.ncbi.nlm.nih.gov/compound/16132446,18,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N)NC(=O)[C@@H]4CCCN4C(=O)CNC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC6=CN=CN6)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CS)NC(=O)[C@H](CCCCN)N,Nausea; Headache; Vomiting; Dizziness; Asthenia; Hypersensitivity; Abdominal pain; Gastrointestinal pain; Fatigue; Decreased appetite; Musculoskeletal discomfort; Arthralgia; Cough; Pharyngitis; Pancreatitis; Hypoglycaemia; Injury; Injection site reaction
16134956,liraglutide,https://pubchem.ncbi.nlm.nih.gov/compound/16134956,54,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC6=CN=CN6)N)C(=O)O,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Gastrointestinal disorder; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Dyspepsia; Decreased appetite; Hypotension; Anaphylactic shock; Nervous system disorder; Infection; Tachycardia; Oedema; Discomfort; Angioedema; Malaise; Palpitations; Ill-defined disorder; Erythema; Malnutrition; Immune system disorder; Flatulence; Cardiac disorder; Urethral disorder; Urinary tract disorder; Infestation; Renal failure; Upper respiratory tract infection; Pancreatitis; Bronchitis; Abdominal distension; Abdominal discomfort; Nasopharyngitis; Abdominal pain upper; Gastritis; Blood creatinine increased; Dehydration; Hypoglycaemia; Renal failure acute; Renal impairment; Injection site reaction
16136245,degarelix,https://pubchem.ncbi.nlm.nih.gov/compound/16136245,81,C[C@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=C(C=C2)NC(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)NC(=O)[C@@H]4CC(=O)NC(=O)N4)NC(=O)[C@H](CO)NC(=O)[C@@H](CC5=CN=CC=C5)NC(=O)[C@@H](CC6=CC=C(C=C6)Cl)NC(=O)[C@@H](CC7=CC8=CC=CC=C8C=C7)NC(=O)C,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Constipation; Dyspnoea; Decreased appetite; Musculoskeletal discomfort; Insomnia; Hypotension; Skin disorder; Anaphylactic shock; Nervous system disorder; Hyperhidrosis; Arthralgia; Hypertension; Discomfort; Dry mouth; Anaemia; Malaise; Palpitations; Back pain; Ill-defined disorder; Erythema; Muscle spasms; Malnutrition; Mental disorder; Vision blurred; Angiopathy; Mediastinal disorder; Immune system disorder; Alopecia; Chills; Cardiac disorder; Oedema peripheral; Eye disorder; Arrhythmia; Urethral disorder; Urinary tract disorder; Hypoaesthesia; Urinary tract infection; Hepatobiliary disease; Acute coronary syndrome; Myocardial infarction; Hyperglycaemia; Renal failure; Weight increased; Depression; Weight decreased; Pollakiuria; Erectile dysfunction; Dysuria; Abdominal discomfort; Muscular weakness; Breast disorder; Disturbance in sexual arousal; Menopausal symptoms; Hot flush; Cardiac failure; Renal impairment; Libido decreased; Atrial fibrillation; Swelling; Diabetes mellitus; Injection site reaction; Blood alkaline phosphatase increased; Gynaecomastia
16137271,insulin,https://pubchem.ncbi.nlm.nih.gov/compound/16137271,119,CCCCCCCCCCCCCC(=O)NCCCC[C@@H](C(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H]5CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6CSSC[C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N5)C(C)C)CC(C)C)CC7=CC=C(C=C7)O)CC(C)C)C)CCC(=O)O)C(C)C)CC(C)C)CC8=CNC=N8)CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC9=CNC=N9)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC1=CC=CC=C1)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N6)[C@@H](C)CC)CO)[C@@H](C)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)CN)CO)CC(C)C)CC1=CC=C(C=C1)O)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)CC1=CC=C(C=C1)O)C(=O)N[C@@H](CC(=O)N)C(=O)O,Nausea; Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Body temperature increased; Gastrointestinal disorder; Pain; Feeling abnormal; Fatigue; Constipation; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Somnolence; Hypotension; Skin disorder; Anaphylactic shock; Nervous system disorder; Infection; Hyperhidrosis; Shock; Arthralgia; Cough; Oedema; Myalgia; Hypertension; Dry mouth; Chest pain; Anxiety; Confusional state; Angioedema; Loss of consciousness; Convulsion; Syncope; Palpitations; Back pain; Erythema; Agitation; Malnutrition; Tremor; Mental disorder; Dysgeusia; Angiopathy; Immune system disorder; Alopecia; Nervousness; Tension; Flushing; Cardiac disorder; Oedema peripheral; Eye disorder; Urethral disorder; Visual impairment; Pharyngitis; Haemorrhage; Urinary tract disorder; Haemoglobin; Rhinitis; Bradycardia; Sinusitis; Urinary tract infection; Epistaxis; Neuropathy peripheral; Haematuria; Pneumonia; Acute coronary syndrome; Myocardial infarction; Upper respiratory tract infection; Conjunctivitis; Weight increased; Weight decreased; Photosensitivity reaction; Bronchitis; Abdominal distension; Angina pectoris; Abdominal discomfort; Bronchospasm; Muscular weakness; Asthma; Dysphagia; Dry skin; Gastritis; Breast disorder; Mood swings; Face oedema; Migraine; Affect lability; Menopausal symptoms; Arthritis; Hypoglycaemia; Osteoarthritis; Hot flush; Cardiac failure; Purpura; Thirst; Dermatitis bullous; Injury; Swelling; Thrombophlebitis; Diabetes mellitus; Vascular purpura; Eye pain; Eczema; Gastroenteritis; Polyuria; Injection site reaction; Lymphadenopathy; Ear pain; Pulmonary oedema; Neoplasm
16139342,Lyxumia,https://pubchem.ncbi.nlm.nih.gov/compound/16139342,28,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CC6=CC=CC=C6)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC8=CN=CN8)N,Nausea; Headache; Vomiting; Dizziness; Diarrhoea; Hypersensitivity; Urticaria; Gastrointestinal disorder; Dyspepsia; Somnolence; Skin disorder; Anaphylactic shock; Nervous system disorder; Infection; Tachycardia; Angioedema; Palpitations; Back pain; Malnutrition; Immune system disorder; Arrhythmia; Connective tissue disorder; Infestation; Upper respiratory tract infection; Influenza; Anaphylactoid reaction; Hypoglycaemia; Injection site reaction
16139605,teduglutide,https://pubchem.ncbi.nlm.nih.gov/compound/16139605,39,CC[C@H](C)[C@@H](C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CNC2=CC=CC=C21)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC5=CN=CN5)N,Nausea; Headache; Vomiting; Dizziness; Abdominal pain; Gastrointestinal pain; Gastrointestinal disorder; Dyspnoea; Decreased appetite; Musculoskeletal discomfort; Paraesthesia; Skin disorder; Nervous system disorder; Infection; Shock; Arthralgia; Cough; Chest pain; Anxiety; Loss of consciousness; Syncope; Malnutrition; Mental disorder; Angiopathy; Mediastinal disorder; Flushing; Cardiac disorder; Oedema peripheral; Connective tissue disorder; Urethral disorder; Urinary tract disorder; Infestation; Hepatobiliary disease; Pancreatitis; Influenza; Swelling; Cardiac failure congestive; Injection site reaction; Sleep disorder
16156130,exenatide,https://pubchem.ncbi.nlm.nih.gov/compound/16156130,75,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N6CCC[C@H]6C(=O)N[C@@H](CO)C(=O)N)NC(=O)[C@@H](CC7=CC=CC=C7)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC8=CC=CC=C8)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC9=CNC=N9)N,Nausea; Headache; Vomiting; Dizziness; Diarrhoea; Pruritus; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Gastrointestinal disorder; Fatigue; Constipation; Dyspepsia; Decreased appetite; Musculoskeletal discomfort; Insomnia; Somnolence; Skin disorder; Anaphylactic shock; Nervous system disorder; Infection; Hyperhidrosis; Tachycardia; Arthralgia; Cough; Hypertension; Chest pain; Anxiety; Angioedema; Loss of consciousness; Convulsion; Back pain; Erythema; Muscle spasms; Malnutrition; Mental disorder; Dysgeusia; Angiopathy; Mediastinal disorder; Immune system disorder; Flatulence; Alopecia; Chills; Nervousness; Connective tissue disorder; Urethral disorder; Haemorrhage; Urinary tract disorder; Haemoglobin; Sinusitis; Urinary tract infection; Infestation; Renal failure; Upper respiratory tract infection; Depression; Weight decreased; Erectile dysfunction; Abdominal distension; Abdominal discomfort; Nasopharyngitis; Influenza; Abdominal pain upper; Hypokalaemia; Breast disorder; Pain in extremity; Blood creatinine increased; Dehydration; Hypoglycaemia; Renal failure acute; Renal impairment; Diabetes mellitus; Gastroenteritis; Injection site reaction
16158207,linaclotide,https://pubchem.ncbi.nlm.nih.gov/compound/16158207,28,C[C@H]1C(=O)N[C@H]2CSSC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@H](NC(=O)CNC(=O)[C@@H](NC2=O)[C@@H](C)O)C(=O)N[C@@H](CC4=CC=C(C=C4)O)C(=O)O)C(=O)N[C@@H](CSSC[C@@H](C(=O)N3)N)C(=O)N[C@H](C(=O)N5CCC[C@H]5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O.CC(=O)O,Headache; Dermatitis; Rash; Vomiting; Dizziness; Diarrhoea; Asthenia; Hypersensitivity; Abdominal pain; Urticaria; Gastrointestinal pain; Gastrointestinal disorder; Fatigue; Dyspepsia; Decreased appetite; Skin disorder; Nervous system disorder; Infection; Malnutrition; Angiopathy; Flatulence; Sinusitis; Infestation; Upper respiratory tract infection; Abdominal distension; Hypokalaemia; Orthostatic hypotension; Dehydration
16158473,o291,https://pubchem.ncbi.nlm.nih.gov/compound/16158473,17,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC2=CN=CN2)N)O.CC(=O)O,Nausea; Vomiting; Dizziness; Diarrhoea; Abdominal pain; Gastrointestinal pain; Hypotension; Paraesthesia; Tachycardia; Shock; Anxiety; Loss of consciousness; Syncope; Flushing; Bradycardia; Pancreatitis; Abdominal discomfort
16213095,pentastarch,https://pubchem.ncbi.nlm.nih.gov/compound/16213095,9,C(COC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OCCO)OCCO)OCCO)OCCO)O.C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O,Pruritus; Hypersensitivity; Hypotension; Anaphylactic shock; Shock; Anaemia; Pancreatitis; Anaphylactoid reaction; Sepsis
16220172,ivacaftor,https://pubchem.ncbi.nlm.nih.gov/compound/16220172,28,CC(C)(C)C1=CC(=C(C=C1NC(=O)C2=CNC3=CC=CC=C3C2=O)O)C(C)(C)C,Nausea; Headache; Dermatitis; Rash; Dizziness; Diarrhoea; Abdominal pain; Gastrointestinal pain; Gastrointestinal disorder; Musculoskeletal discomfort; Skin disorder; Nervous system disorder; Infection; Arthralgia; Myalgia; Mediastinal disorder; Connective tissue disorder; Tinnitus; Rhinitis; Infestation; Upper respiratory tract infection; Nasopharyngitis; Aspartate aminotransferase increased; Breast disorder; Hypoglycaemia; Nasal congestion; Ear pain; Gynaecomastia
